StreetName,Suburb,LATITUDE,LONGITUDE
Swanston Street,Melbourne,-37.8098372,144.9641157
Swanston Street,Melbourne,-37.80890398,144.9636829
Swanston Street,Melbourne,-37.80886224,144.9636637
Swanston Street,Melbourne,-37.8088205,144.9636445
Swanston Street,Melbourne,-37.80877876,144.9636252
Swanston Street,Melbourne,-37.80873702,144.963606
Swanston Street,Melbourne,-37.80869528,144.9635868
Swanston Street,Melbourne,-37.80865354,144.9635675
Swanston Street,Melbourne,-37.8086118,144.9635483
Swanston Street,Melbourne,-37.80857407,144.9635309
Swanston Street,Melbourne,-37.80852832,144.9635099
Swanston Street,Melbourne,-37.80848658,144.9634906
Swanston Street,Melbourne,-37.80844484,144.9634714
Swanston Street,Melbourne,-37.8084083,144.9634546
Swanston Street,Melbourne,-37.80777698,144.9631638
Swanston Street,Melbourne,-37.80773524,144.9631446
Swanston Street,Melbourne,-37.8076935,144.9631254
Swanston Street,Melbourne,-37.80765176,144.9631061
Swanston Street,Melbourne,-37.80761002,144.9630869
Swanston Street,Melbourne,-37.80756828,144.9630677
Swanston Street,Melbourne,-37.80950831,144.9635914
Swanston Street,Melbourne,-37.8094822,144.9635794
Swanston Street,Melbourne,-37.80945609,144.9635674
Swanston Street,Melbourne,-37.80942999,144.9635554
Swanston Street,Melbourne,-37.80940388,144.9635434
Swanston Street,Melbourne,-37.80937778,144.9635314
Swanston Street,Melbourne,-37.80935167,144.9635194
Village Street,Docklands,-37.82112513,144.9508341
Mccrae Street,Docklands,-37.82177524,144.9515215
Mccrae Street,Docklands,-37.82178584,144.951401
Wurundjeri Way,Docklands,-37.82101065,144.951998
Wurundjeri Way,Docklands,-37.82107691,144.9519912
Wurundjeri Way,Docklands,-37.82114725,144.9519761
Wurundjeri Way,Docklands,-37.82121338,144.9519541
Wurundjeri Way,Docklands,-37.82152541,144.9518538
Cumberland Street,Docklands,-37.81987116,144.9427884
Cumberland Street,Docklands,-37.81967898,144.9427001
Cumberland Street,Docklands,-37.81960103,144.9426642
Cumberland Street,Docklands,-37.81952308,144.9426284
Cumberland Street,Docklands,-37.81944513,144.9425926
Victoria Harbour Promenade,Docklands,-37.81924717,144.9428479
Victoria Harbour Promenade,Docklands,-37.81928409,144.9427512
Victoria Harbour Promenade,Docklands,-37.81932101,144.9426544
Victoria Harbour Promenade,Docklands,-37.81935793,144.9425577
Victoria Harbour Promenade,Docklands,-37.81885768,144.9440534
Victoria Harbour Promenade,Docklands,-37.81889399,144.9439583
Victoria Harbour Promenade,Docklands,-37.8189303,144.9438632
Victoria Harbour Promenade,Docklands,-37.81896661,144.943768
Victoria Harbour Promenade,Docklands,-37.81900291,144.9436729
Victoria Harbour Promenade,Docklands,-37.81903922,144.9435778
Victoria Harbour Promenade,Docklands,-37.81825387,144.9456344
Victoria Harbour Promenade,Docklands,-37.81829627,144.9455234
Harbour Esplanade,Docklands,-37.81403438,144.944745
Harbour Esplanade,Docklands,-37.81394815,144.9447044
Harbour Esplanade,Docklands,-37.81386341,144.9446594
Harbour Esplanade,Docklands,-37.81378045,144.9446105
Harbour Esplanade,Docklands,-37.81364391,144.9445427
Collins Street,Docklands,-37.82012691,144.949999
Collins Street,Docklands,-37.8201498,144.9499199
Collins Street,Docklands,-37.82017268,144.9498408
Collins Street,Docklands,-37.82019557,144.9497617
Collins Street,Docklands,-37.82021845,144.9496826
Collins Street,Docklands,-37.82024134,144.9496035
Collins Street,Docklands,-37.82026422,144.9495244
Collins Street,Docklands,-37.82028711,144.9494453
Swanston Street,Melbourne,-37.80843308,144.9630997
Swanston Street,Melbourne,-37.80839087,144.9630802
Swanston Street,Melbourne,-37.80834866,144.9630608
Swanston Street,Melbourne,-37.80830633,144.9630414
Swanston Street,Melbourne,-37.80826389,144.9630218
Swanston Street,Melbourne,-37.80822144,144.9630023
Swanston Street,Melbourne,-37.808179,144.9629828
Swanston Street,Melbourne,-37.80813655,144.9629633
Swanston Street,Melbourne,-37.8080941,144.9629437
Swanston Street,Melbourne,-37.80805533,144.9629259
Swanston Street,Melbourne,-37.80802022,144.9629098
Swanston Street,Melbourne,-37.80798511,144.9628936
Swanston Street,Melbourne,-37.80795,144.9628775
Swanston Street,Melbourne,-37.80714763,144.9625094
Swanston Street,Melbourne,-37.80711182,144.9624931
Swanston Street,Melbourne,-37.80707601,144.9624767
Swanston Street,Melbourne,-37.80704021,144.9624603
Swanston Street,Melbourne,-37.8070044,144.962444
Swanston Street,Melbourne,-37.80696859,144.9624276
Swanston Street,Melbourne,-37.80693445,144.962412
Swanston Street,Melbourne,-37.80690197,144.9623972
Swanston Street,Melbourne,-37.80686949,144.9623823
Swanston Street,Melbourne,-37.80683702,144.9623675
Swanston Street,Melbourne,-37.80680454,144.9623527
Swanston Street,Melbourne,-37.80677206,144.9623378
Swanston Street,Melbourne,-37.80673959,144.962323
Swanston Street,Carlton,-37.80633068,144.9631218
Swanston Street,Carlton,-37.80628564,144.9631297
Swanston Street,Carlton,-37.80624061,144.9631377
Swanston Street,Carlton,-37.80619557,144.9631456
Exhibition Street,Melbourne,-37.81101158,144.9698924
Exhibition Street,Melbourne,-37.81104881,144.9699093
Exhibition Street,Melbourne,-37.81108603,144.9699262
Exhibition Street,Melbourne,-37.81120088,144.9699844
Exhibition Street,Melbourne,-37.81123909,144.9700022
Exhibition Street,Melbourne,-37.8112773,144.97002
Exhibition Street,Melbourne,-37.81131552,144.9700378
Exhibition Street,Melbourne,-37.81135048,144.970054
Exhibition Street,Melbourne,-37.81138218,144.9700688
Dryburgh Street,North Melbourne,-37.79258882,144.945633
Dryburgh Street,North Melbourne,-37.79233279,144.9450946
Dryburgh Street,North Melbourne,-37.79228918,144.945151
Dryburgh Street,North Melbourne,-37.79224556,144.9452075
Dryburgh Street,North Melbourne,-37.79469091,144.9448039
Dryburgh Street,North Melbourne,-37.7946464,144.9448117
Dryburgh Street,North Melbourne,-37.79460217,144.9448195
Dryburgh Street,North Melbourne,-37.79455776,144.9448273
Dryburgh Street,North Melbourne,-37.79451195,144.9448354
Dryburgh Street,North Melbourne,-37.79446613,144.9448434
Dryburgh Street,North Melbourne,-37.79442138,144.9448513
Dryburgh Street,North Melbourne,-37.79437676,144.9448592
Dryburgh Street,North Melbourne,-37.7943305,144.9448673
Dryburgh Street,North Melbourne,-37.7945958,144.945157
Dryburgh Street,North Melbourne,-37.79454681,144.9451658
Dryburgh Street,North Melbourne,-37.79449302,144.9451754
Dryburgh Street,North Melbourne,-37.79443881,144.9451852
Dryburgh Street,North Melbourne,-37.79438538,144.9451948
Dryburgh Street,North Melbourne,-37.79433122,144.9452045
Dryburgh Street,North Melbourne,-37.79428054,144.9452136
Dryburgh Street,North Melbourne,-37.79423525,144.9452217
Dryburgh Street,North Melbourne,-37.79418996,144.9452298
Dryburgh Street,North Melbourne,-37.79414467,144.9452379
Dryburgh Street,North Melbourne,-37.79409938,144.9452461
Dryburgh Street,North Melbourne,-37.79405409,144.9452542
Dryburgh Street,North Melbourne,-37.7940088,144.9452623
Brougham Street,North Melbourne,-37.79398828,144.9465131
Brougham Street,North Melbourne,-37.79399427,144.9465662
Brougham Street,North Melbourne,-37.79400004,144.9466173
Erskine Street,North Melbourne,-37.79478748,144.9454536
Erskine Street,North Melbourne,-37.79480036,144.9455664
Erskine Street,North Melbourne,-37.79480654,144.9456206
Erskine Street,North Melbourne,-37.79481403,144.9456863
Erskine Street,North Melbourne,-37.79482113,144.9457485
Erskine Street,North Melbourne,-37.79483622,144.9458816
Erskine Street,North Melbourne,-37.79485111,144.9460172
Erskine Street,North Melbourne,-37.79486599,144.9461529
Erskine Street,North Melbourne,-37.79487719,144.946255
Erskine Street,North Melbourne,-37.7948847,144.9463234
Flemington Road,North Melbourne,-37.79183754,144.9447507
Flemington Road,North Melbourne,-37.79189411,144.9448218
Flemington Road,North Melbourne,-37.79192925,144.9448659
Flemington Road,North Melbourne,-37.79197502,144.9449234
Flemington Road,North Melbourne,-37.79203503,144.9449984
Flemington Road,North Melbourne,-37.79208637,144.945063
Flemington Road,North Melbourne,-37.79258938,144.945691
Flemington Road,North Melbourne,-37.79263692,144.9457507
Flemington Road,North Melbourne,-37.79269547,144.9458244
Flemington Road,North Melbourne,-37.79275198,144.9458955
Flemington Road,North Melbourne,-37.79279544,144.9459501
Flemington Road,North Melbourne,-37.7928389,144.9460048
Flemington Road,North Melbourne,-37.79288202,144.946059
Little Curran Street,North Melbourne,-37.79134921,144.9427042
Little Curran Street,North Melbourne,-37.79135688,144.9427659
Little Curran Street,North Melbourne,-37.79138723,144.942901
Little Curran Street,North Melbourne,-37.79140507,144.9429459
Little Curran Street,North Melbourne,-37.7914229,144.9429907
Little Curran Street,North Melbourne,-37.79144073,144.9430356
Little Curran Street,North Melbourne,-37.7914612,144.9430872
Little Curran Street,North Melbourne,-37.79148431,144.9431454
Little Curran Street,North Melbourne,-37.79150742,144.9432036
Little Curran Street,North Melbourne,-37.79153054,144.9432618
Little Curran Street,North Melbourne,-37.79155032,144.9433116
Little Curran Street,North Melbourne,-37.79156676,144.943353
Little Curran Street,North Melbourne,-37.79158321,144.9433944
Little Curran Street,North Melbourne,-37.7918673,144.9441098
Little Curran Street,North Melbourne,-37.79188818,144.9441624
Little Curran Street,North Melbourne,-37.79190881,144.9442144
Little Curran Street,North Melbourne,-37.79192944,144.9442663
Little Curran Street,North Melbourne,-37.79195008,144.9443183
Little Curran Street,North Melbourne,-37.79197071,144.9443702
Little Curran Street,North Melbourne,-37.79199134,144.9444222
Little Curran Street,North Melbourne,-37.79201197,144.9444741
Little Curran Street,North Melbourne,-37.7920326,144.9445261
Little Curran Street,North Melbourne,-37.79204758,144.9445638
Little Curran Street,North Melbourne,-37.79145472,144.9429294
Little Curran Street,North Melbourne,-37.79163922,144.9433982
Little Curran Street,North Melbourne,-37.79166047,144.9434522
Abbotsford Street,North Melbourne,-37.79427624,144.9468445
Abbotsford Street,North Melbourne,-37.79423394,144.946852
Abbotsford Street,North Melbourne,-37.79419464,144.946859
Abbotsford Street,North Melbourne,-37.79416182,144.9468648
Abbotsford Street,North Melbourne,-37.79413548,144.9468695
Abbotsford Street,North Melbourne,-37.79410008,144.9468758
Abbotsford Street,North Melbourne,-37.79405535,144.9468837
Abbotsford Street,North Melbourne,-37.79494338,144.9470634
Abbotsford Street,North Melbourne,-37.79489643,144.9470717
Abbotsford Street,North Melbourne,-37.79484509,144.9470809
Abbotsford Street,North Melbourne,-37.79478963,144.9470907
Abbotsford Street,North Melbourne,-37.79473522,144.9471004
Abbotsford Street,North Melbourne,-37.79468166,144.9471099
Abbotsford Street,North Melbourne,-37.79394476,144.9473608
Abbotsford Street,North Melbourne,-37.7937266,144.9468086
Abbotsford Street,North Melbourne,-37.79369128,144.9468535
Abbotsford Street,North Melbourne,-37.79365596,144.9468984
Abbotsford Street,North Melbourne,-37.79362064,144.9469434
Brougham Street,North Melbourne,-37.79359606,144.945455
Brougham Street,North Melbourne,-37.79362127,144.9456814
Brougham Street,North Melbourne,-37.79364261,144.9458731
Brougham Street,North Melbourne,-37.79365509,144.9459852
Brougham Street,North Melbourne,-37.79366239,144.9460508
Brougham Street,North Melbourne,-37.79366969,144.9461164
Brougham Street,North Melbourne,-37.79367699,144.946182
Brougham Street,North Melbourne,-37.7936843,144.9462475
Erskine Place,North Melbourne,-37.79424009,144.9438162
Erskine Place,North Melbourne,-37.79425055,144.9439114
Mugg Lane,North Melbourne,-37.79434579,144.9443716
Mugg Lane,North Melbourne,-37.79412292,144.94441
Dryburgh Street,North Melbourne,-37.79719447,144.9446974
Dryburgh Street,North Melbourne,-37.79714192,144.9447069
Dryburgh Street,North Melbourne,-37.79708937,144.9447164
Dryburgh Street,North Melbourne,-37.79703682,144.9447259
Dryburgh Street,North Melbourne,-37.79698307,144.9447356
Dryburgh Street,North Melbourne,-37.79692814,144.9447455
Dryburgh Street,North Melbourne,-37.79688233,144.9447538
Dryburgh Street,North Melbourne,-37.79684567,144.9447604
Dryburgh Street,North Melbourne,-37.79680392,144.9447679
Wood Street,North Melbourne,-37.79730039,144.9453797
Wood Street,North Melbourne,-37.79729198,144.9453084
Wood Street,North Melbourne,-37.79728466,144.9452464
Wood Street,North Melbourne,-37.79727776,144.9451879
Wood Street,North Melbourne,-37.79727087,144.9451295
Wood Street,North Melbourne,-37.79726375,144.9450692
Wood Street,North Melbourne,-37.79725366,144.9449737
Wood Street,North Melbourne,-37.79724635,144.9449113
Wood Street,North Melbourne,-37.79723903,144.9448488
Wood Street,North Melbourne,-37.79723172,144.9447863
Wood Street,North Melbourne,-37.7972244,144.9447239
Abbotsford Street,North Melbourne,-37.79737587,144.9462858
Abbotsford Street,North Melbourne,-37.79732895,144.9462942
Canning Street,North Melbourne,-37.79667045,144.9462978
Canning Street,North Melbourne,-37.79665224,144.9461396
Canning Street,North Melbourne,-37.79664616,144.9460871
Canning Street,North Melbourne,-37.79664008,144.9460347
Canning Street,North Melbourne,-37.796634,144.9459823
Canning Street,North Melbourne,-37.79662764,144.9459274
Canning Street,North Melbourne,-37.79662104,144.9458704
Canning Street,North Melbourne,-37.79661453,144.9458143
Canning Street,North Melbourne,-37.79660788,144.945757
Canning Street,North Melbourne,-37.79659929,144.9456829
Canning Street,North Melbourne,-37.7965901,144.9456036
Canning Street,North Melbourne,-37.79658209,144.9455345
Canning Street,North Melbourne,-37.79657353,144.9454608
Donovans Lane,North Melbourne,-37.79687924,144.9451967
Donovans Lane,North Melbourne,-37.79693999,144.9452249
Donovans Lane,North Melbourne,-37.79694912,144.9453036
Donovans Lane,North Melbourne,-37.79695902,144.945389
Donovans Lane,North Melbourne,-37.79697425,144.9454678
Donovans Lane,North Melbourne,-37.79698209,144.9455354
Donovans Lane,North Melbourne,-37.79699121,144.945614
Donovans Lane,North Melbourne,-37.79699986,144.9456886
Donovans Lane,North Melbourne,-37.79700656,144.9457465
Donovans Lane,North Melbourne,-37.79701313,144.9458031
Donovans Lane,North Melbourne,-37.7970196,144.9458589
Donovans Lane,North Melbourne,-37.797037,144.9458841
Donovans Lane,North Melbourne,-37.79704686,144.9458443
Donovans Lane,North Melbourne,-37.79704043,144.9457888
Curzon Street,North Melbourne,-37.799115,144.9486363
Curzon Street,North Melbourne,-37.7990523,144.9486471
Curzon Street,North Melbourne,-37.7989896,144.9486578
Curzon Street,North Melbourne,-37.79893542,144.9486671
Curzon Street,North Melbourne,-37.79888974,144.948675
Abbotsford Street,North Melbourne,-37.79967064,144.9462251
Abbotsford Street,North Melbourne,-37.79962407,144.9462334
Abbotsford Street,North Melbourne,-37.79957749,144.9462416
Abbotsford Street,North Melbourne,-37.79953092,144.9462499
Abbotsford Street,North Melbourne,-37.79948435,144.9462581
Abbotsford Street,North Melbourne,-37.79943778,144.9462664
Abbotsford Street,North Melbourne,-37.7993912,144.9462746
Abbotsford Street,North Melbourne,-37.79934463,144.9462829
Abbotsford Street,North Melbourne,-37.798671,144.9464026
Abbotsford Street,North Melbourne,-37.79862694,144.9464104
Abbotsford Street,North Melbourne,-37.79963045,144.9458866
Abbotsford Street,North Melbourne,-37.79958315,144.9458951
Abbotsford Street,North Melbourne,-37.79953586,144.9459037
Abbotsford Street,North Melbourne,-37.79948856,144.9459123
Abbotsford Street,North Melbourne,-37.79944126,144.9459209
Abbotsford Street,North Melbourne,-37.79939396,144.9459295
Abbotsford Street,North Melbourne,-37.79934666,144.9459381
Abbotsford Street,North Melbourne,-37.79929937,144.9459466
Abbotsford Street,North Melbourne,-37.79925207,144.9459552
Abbotsford Street,North Melbourne,-37.79920477,144.9459638
Abbotsford Street,North Melbourne,-37.79915747,144.9459724
Haines Street,North Melbourne,-37.79853275,144.9457943
Haines Street,North Melbourne,-37.79851935,144.9456801
Haines Street,North Melbourne,-37.79850595,144.945566
Haines Street,North Melbourne,-37.79849255,144.9454518
Haines Street,North Melbourne,-37.79847915,144.9453377
Haines Street,North Melbourne,-37.79846575,144.9452235
Haines Street,North Melbourne,-37.79845414,144.9451246
Haines Street,North Melbourne,-37.79844432,144.9450409
Haines Street,North Melbourne,-37.7984345,144.9449573
Haines Street,North Melbourne,-37.79842468,144.9448736
Haines Street,North Melbourne,-37.79841486,144.94479
Haines Street,North Melbourne,-37.79840485,144.9447048
Haines Street,North Melbourne,-37.79839466,144.9446179
Haines Street,North Melbourne,-37.79838446,144.9445311
Dryburgh Street,North Melbourne,-37.79871989,144.9444258
Dryburgh Street,North Melbourne,-37.7986675,144.9444354
Dryburgh Street,North Melbourne,-37.79861511,144.9444449
Dryburgh Street,North Melbourne,-37.79856273,144.9444544
Dryburgh Street,North Melbourne,-37.79851034,144.9444639
Dryburgh Street,North Melbourne,-37.79845795,144.9444734
